"FREE_TEXT_CONDITION_ID","CONDITION","CARDIOLOGY","DERMATOLOGY","ENDOCRINOLOGY","GI_HEPATOLOGY","IMMUNO_RHEUMATOLOGY","INFECTIOUS_DISEASES","NEPHROLOGY","NEUROLOGY","PSYCH_GENERAL","PSYCH_SPECIFIC","ONCOLOGY_GENERAL","ONCOLOGY_SPECIFIC","OTOLARYNGOLOGY","PULMONARY_MEDICINE","REPRODUCTIVE_MEDICINE","PAD","PVD","BONE_GENERAL","BONE_SPECIFIC","DIABETES_GENERAL","DIABETES_SPECIFIC","THYROID_GENERAL","HEPATOLOGY_SPECIFIC"
651,"Primary Peritoneal Carcinoma","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","Y","N","N","N","N","N","N","N","N"
652,"Recurrent Childhood Acute Myeloid Leukemia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
653,"Recurrent Prostate Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
654,"Renal Artery Stenosis","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
655,"Secondary Progressive Multiple Sclerosis","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
656,"Sexual Dysfunction","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
657,"Sleep Disordered Breathing","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N"
658,"To Determine Bioequivalence Under Fasting Conditions","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
659,"Tracheal Intubation","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N"
660,"Visceral Leishmaniasis","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
661,"brca2 Mutation Carrier","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","Y","N","N","N","N","N","N","N","N"
662,"Abdominal Aortic Aneurysms","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
663,"Acute Gout","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
664,"Acute Heart Failure","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
665,"Acute Kidney Injury","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
666,"Acute Leukemia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
667,"Acute Respiratory Failure","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
668,"Allergic Rhinoconjunctivitis","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N"
669,"Allergies","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N"
670,"Bowel Preparation","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
671,"Breast Carcinoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
672,"Carcinoma, Non Small Cell Lung","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
673,"Carcinoma, Non-Small Cell Lung","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
674,"Central Retinal Vein Occlusion","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","M","N","N","N","N","N","N"
675,"Cesarean Delivery","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
676,"Chronic","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
677,"Chronic Urticaria","N","y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
678,"Coronary Arteriosclerosis","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
679,"Deep Venous Thrombosis","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N"
680,"Disease, Hodgkin","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
681,"Edentulism","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
682,"Essential Thrombocythemia","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
683,"Excessive Daytime Sleepiness","N","N","N","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
684,"Friedreich's Ataxia","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
685,"Gastrointestinal Carcinoid Tumor","N","N","Y","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
686,"Gastrointestinal Complications","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
687,"HCV","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
688,"HIV Prevention","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
689,"Haemophilia A","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
690,"Hay Fever","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N"
691,"Hematological Malignancy","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
692,"Hepatitis B Virus","N","N","N","Y","N","y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
693,"Hepatosplenic T-cell Lymphoma","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
694,"Hip Arthroplasty","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
695,"Hip Osteoarthritis","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
696,"Hypoxia","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
697,"Incisional Hernia","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
698,"Invasive Breast Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
699,"Knee Arthroplasty","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
700,"Lateral Canthal Lines","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
701,"Leukemia, Myeloid, Chronic","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
702,"Liver Metastasis","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
703,"Lymphomas","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
704,"Malaria in Pregnancy","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
705,"Metastases","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
706,"Methicillin-resistant Staphylococcus Aureus","N","y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
707,"Mood","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
708,"Neoplasms, Breast","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
709,"Neoplasms, Malignant","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
710,"Non Hodgkin Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
711,"Opiate Addiction","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
712,"Pain Management","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
713,"Partial Epilepsy","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
714,"Polycystic Ovarian Syndrome","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
715,"Port Wine Stain","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
716,"Post-transplant Lymphoproliferative Disorder","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
717,"Pre-diabetes","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N"
718,"Premature Infants","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
719,"Primary Biliary Cirrhosis","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
720,"Pseudomonas Aeruginosa","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
721,"Recurrent Adult Brain Tumor","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
722,"Recurrent Ovarian Germ Cell Tumor","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","Y","N","N","N","N","N","N","N","N"
723,"Resistant Hypertension","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
724,"Respiratory Infection","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
725,"Scleroderma","N","y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
726,"Separation Anxiety Disorder","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
727,"Sleep Disorder","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N"
728,"Solid Malignancies","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
729,"Spasticity","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
730,"Stable Coronary Artery Disease","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
731,"Stage III Adult Hodgkin Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
732,"Stage IV Adult Hodgkin Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
733,"Staphylococcus Aureus","N","y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
734,"Swine-origin A/H1N1 Influenza","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
735,"Tobacco Smoking","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
736,"Tolerability","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
737,"Tooth Extractions","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
738,"Transitional Cell Cancer of the Renal Pelvis and Ureter","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
739,"Traumatic Arthritis","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
740,"Untreated Adult Acute Myeloid Leukemia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
741,"Urea Cycle Disorders","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
742,"Vaccines, Pneumococcal Conjugate Vaccine","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
743,"Variceal Bleeding","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
744,"Acquired Immune Deficiency Syndrome","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
745,"Active Rheumatoid Arthritis","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
746,"Acute HIV Infection","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
747,"Acute Pancreatitis","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
748,"Adhesive Capsulitis","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
749,"Advanced Malignant Solid Tumors","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
750,"Advanced Melanoma","N","y","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
751,"Airway Inflammation","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
752,"Allogeneic Stem Cell Transplantation","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
753,"Androgenetic Alopecia","N","y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
754,"Antibiotic-Associated Diarrhea","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
755,"Aortic Stenosis","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
756,"Arterial Hypertension","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","M","N","N","N","N","N","N","N"
757,"Atopic Eczema","N","y","N","N","y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
758,"Bacterial Infection","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
759,"Becker Muscular Dystrophy","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
760,"Behavior Problems","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
761,"Biliary Tract Cancer","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y"
762,"Bipolar","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
763,"Breast Abnormalities","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
764,"CNS Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
765,"Cancer of the Breast","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
766,"Cerebrovascular Stroke","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
767,"Cervical Dystonia","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
768,"Childhood Acute Lymphoblastic Leukemia in Remission","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
769,"Chronic Allograft Nephropathy","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
770,"Chronic Eosinophilic Leukemia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
771,"Chronic Hepatitis C Infection","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
772,"Chronic Kidney Failure","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
773,"Chronic Neck Pain","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
774,"Cognitive Decline","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
775,"Cognitive Dysfunction","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
776,"Cognitive/Functional Effects","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
777,"Colorectal Neoplasm","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
778,"Community-Acquired Pneumonia","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
779,"Contiguous Stage II Adult Diffuse Large Cell Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
780,"Contiguous Stage II Mantle Cell Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
781,"Contiguous Stage II Small Lymphocytic Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
782,"Cutaneous T-Cell Lymphoma","N","y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
783,"Diabetic Gastroparesis","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N"
784,"Distal Radius Fractures","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
785,"Dyslipidaemia","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
786,"ESRD","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
787,"Falciparum Malaria","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
788,"Familial Hypercholesterolemia","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
789,"Frailty","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
790,"Glycemic Control","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N"
791,"HPV Infections","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
792,"Healthy, no Evidence of Disease","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
793,"Hepatic Cirrhosis","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
794,"Hepatitis C Virus Infection","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
795,"Hepatocellular Cancer","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y"
796,"Hypovitaminosis D","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
797,"Hypoxemia","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
798,"Induction of Labor","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
799,"Inflammatory Response","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
800,"Interstitial Lung Disease","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
801,"Ischemic Cardiomyopathy","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
802,"Knee Pain","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
803,"Left Ventricular Hypertrophy","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
804,"Liver Fibrosis","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
805,"Lower Back Pain","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
806,"Male Breast Cancer","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
807,"Melasma","N","y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
808,"Meningococcal Infection","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
809,"Meningococcemia","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
810,"Musculoskeletal Complications","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
811,"Myocardial Injury","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
812,"Nasal Congestion","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N"
813,"Necrotizing Enterocolitis","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
814,"Nephropathy","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
815,"Oncology","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
816,"Orthopedic Surgery","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
817,"Otitis Media With Effusion","N","N","N","N","N","y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N"
818,"Overactive Bladder Syndrome","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
819,"Pathological Gambling","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
820,"Perioperative/Postoperative Complications","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N"
821,"Physical Function","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
822,"Primary Open Angle Glaucoma","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
823,"Primary Sclerosing Cholangitis","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
824,"Prolymphocytic Leukemia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
825,"Recurrent Ovarian Epithelial Cancer","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","Y","N","N","N","N","N","N","N","N"
826,"Refractory Anemia With Excess Blasts","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
827,"Refractory Solid Tumors","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
828,"Relapse","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
829,"Relapsed Multiple Myeloma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
830,"Relapsed or Refractory Multiple Myeloma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
831,"Restenosis","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
832,"ST-Elevation Myocardial Infarction","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
833,"Seborrheic Dermatitis","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
834,"Secondary Myelofibrosis","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
835,"Severe Traumatic Brain Injury","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
836,"Sleep Apnea Syndrome","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N"
837,"Stage I Adult Diffuse Large Cell Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
838,"Stage I Small Lymphocytic Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
839,"Stage III Cutaneous T-cell Non-Hodgkin Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
840,"Stage IV Colon Cancer","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
841,"Stage IV Cutaneous T-cell Non-Hodgkin Lymphoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
842,"Stent Thrombosis","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N"
843,"Subjective Tinnitus","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N"
844,"Systemic Lupus Erythematosus (SLE)","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
845,"Temporomandibular Disorders","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
846,"Transient Insomnia","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
847,"Transitional Cell Carcinoma","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
848,"Uveal Melanoma","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
849,"Venous Stasis Ulcers","Y","y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N"
850,"Ventral Hernia","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
851,"Weight Changes","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
852,"Acute Promyelocytic Leukemia","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
853,"Adhesions","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
854,"Adult Anaplastic Astrocytoma","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
855,"Adult Giant Cell Glioblastoma","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
856,"Adult Glioblastoma","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
857,"Adult Gliosarcoma","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
858,"Adult Mixed Glioma","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N"
859,"Advanced Heart Failure","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
860,"AlzheimerAZs Disease","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
861,"Amnestic Mild Cognitive Impairment","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
862,"Aneurysmal Subarachnoid Hemorrhage","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","M","N","N","N","N","N","N","N"
863,"Apathy","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N"
